date,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
1947-08-19,28,26.5429,13.4036,20.0036,2.3464,11.97
1947-08-20,28,22.9036,11.1143,17.0286,0.0,9.01
1947-08-21,28,24.2321,7.9607,16.125,0.4,8.1
1947-08-22,28,24.725,11.5679,18.1714,0.4071,10.15
1947-08-23,28,28.5357,10.1714,19.3786,1.35,11.35
1947-08-24,26,21.6385,13.5885,17.6423,7.8731,9.61
1947-08-25,28,22.1464,13.0107,17.6036,4.5214,9.58
1947-08-26,28,20.7321,13.4464,17.1107,0.2893,9.09
1947-08-27,28,22.6429,6.0964,14.3964,0.0,6.37
1947-08-28,28,24.7786,5.9893,15.4107,0.2357,7.38
1947-08-29,28,21.725,9.4714,15.6214,0.0179,7.6
1947-08-30,28,21.3179,4.2214,12.7857,1.3679,4.77
1947-08-31,26,21.9769,9.8423,15.9346,4.5808,7.91
1947-09-01,27,20.7185,6.8444,13.8074,0.1407,5.78
1947-09-02,28,21.3393,4.3071,12.85,7.6857,4.82
1947-09-03,28,24.1857,10.9929,17.6071,0.0714,9.59
1947-09-04,28,24.6714,8.6857,16.7107,0.1607,8.68
1947-09-05,27,23.1333,9.2852,16.2333,0.1778,8.21
1947-09-06,28,26.7964,9.825,18.3393,0.1357,10.31
1947-09-07,26,26.4846,13.4,19.9692,0.5462,11.94
1947-09-08,28,22.6964,10.2571,16.5036,0.0,8.48
1947-09-09,28,21.2464,4.9821,13.1357,0.0,5.11
1947-09-10,28,29.45,10.8107,20.15,0.1536,12.13
1947-09-11,28,28.8321,14.3071,21.5929,0.0,13.57
1947-09-12,28,28.8536,16.3893,22.6429,14.375,14.62
1947-09-13,28,23.075,11.4536,17.2857,0.8214,9.26
1947-09-14,26,22.4962,10.1692,16.3615,1.05,8.33
1947-09-15,28,25.9929,15.2679,20.6571,0.2464,12.63
1947-09-16,28,22.35,15.0393,18.7286,9.9929,10.69
1947-09-17,28,21.3179,7.5393,14.4536,0.0,6.43
1947-09-18,27,18.7222,7.1185,12.9519,8.1926,4.92
1947-09-19,26,13.7115,4.6154,9.1923,4.0269,1.16
1947-09-20,26,15.2577,0.0154,7.6615,0.1962,0.0
1947-09-21,24,18.5375,0.6083,9.5917,0.1792,1.57
1947-09-22,26,20.6885,9.1769,14.9654,15.8538,6.93
1947-09-23,26,12.3923,2.4308,7.4462,0.1962,0.0
1947-09-24,26,16.6385,-0.0462,8.3192,0.3115,0.3
1947-09-25,26,12.7769,5.5231,9.1692,0.4231,1.15
1947-09-26,26,11.8654,-0.4962,5.7115,0.1269,0.0
1947-09-27,26,11.3269,-0.4269,5.4769,0.3654,0.0
1947-09-28,25,12.072,-2.82,4.644,0.0,0.0
1947-09-29,27,15.5667,-3.3296,6.1481,1.3074,0.0
1947-09-30,27,12.6556,3.9,8.3037,7.9074,0.28
1947-10-01,26,8.3346,1.2462,4.8115,3.5962,0.0
1947-10-02,26,11.2,-0.4615,5.3923,0.1577,0.0
1947-10-03,26,13.7538,-2.7769,5.5154,0.0,0.0
1947-10-04,26,18.6731,-0.5769,9.0731,0.0885,1.05
1947-10-05,24,21.8708,6.4125,14.1708,0.0,6.14
1947-10-06,26,22.9423,8.9731,15.9846,0.4385,7.96
1947-10-07,26,23.8692,12.1385,18.0346,1.3,10.0
1947-10-08,26,19.4846,10.0885,14.8077,3.1423,6.79
1947-10-09,26,13.9192,3.5154,8.7423,0.4308,0.72
1947-10-10,25,13.488,0.788,7.16,0.652,0.0
1947-10-11,25,14.432,4.204,9.344,0.0,1.32
1947-10-12,24,18.1417,1.6458,9.9208,0.2667,1.89
1947-10-13,26,19.5154,4.4192,11.9923,1.9308,3.97
1947-10-14,26,17.1538,7.0808,12.1462,0.1846,4.12
1947-10-15,26,19.8269,1.6538,10.7654,0.0,2.74
1947-10-16,26,21.3192,5.2154,13.2885,0.0,5.27
1947-10-17,26,25.3615,3.6577,14.5308,0.0,6.51
1947-10-18,26,21.8385,6.1269,14.0038,0.4308,5.98
1947-10-19,24,19.0,7.2958,13.175,0.6417,5.15
1947-10-20,26,19.3423,8.3385,13.8654,0.1038,5.84
1947-10-21,25,14.248,6.728,10.524,0.0,2.49
1947-10-22,26,13.3077,4.4269,8.8923,0.0692,0.87
1947-10-23,25,19.148,-0.78,9.196,0.092,1.18
1947-10-24,25,9.916,0.0,4.984,0.0,0.0
1947-10-25,26,11.5808,-2.2846,4.6769,0.0192,0.0
1947-10-26,24,11.2375,0.8583,6.075,0.0,0.0
1947-10-27,26,18.1923,1.7269,9.9846,0.0,1.96
1947-10-28,26,22.2346,4.7846,13.5308,0.0,5.51
1947-10-29,26,11.8769,4.0808,8.0,0.7577,0.0
1947-10-30,26,8.6154,-1.7962,3.4269,0.0,0.0
1947-10-31,26,8.05,-3.5654,2.2577,0.0385,0.0
1947-11-01,28,7.9036,-3.0964,2.4286,0.0357,0.0
1947-11-02,26,13.8115,-3.5692,5.1423,0.0,0.0
1947-11-03,28,13.6107,-2.8714,5.3929,0.0,0.0
1947-11-04,27,14.4667,-3.4407,5.5407,0.0,0.0
1947-11-05,28,11.4571,-2.2429,4.6393,0.0,0.0
1947-11-06,28,7.7321,-0.6107,3.5929,0.0,0.0
1947-11-07,28,7.7036,-3.2929,2.225,0.0,0.0
1947-11-08,28,8.2679,-4.6429,1.8214,9.5357,0.0
1947-11-09,26,8.5615,0.9808,4.7885,15.8192,0.0
1947-11-10,28,6.2893,0.4214,3.3821,3.9179,0.0
1947-11-11,28,5.9857,-1.7286,2.15,0.1893,0.0
1947-11-12,28,4.7036,-0.375,2.1893,10.2964,0.0
1947-11-13,28,5.3071,0.9,3.125,3.6536,0.0
1947-11-14,28,3.6286,0.8536,2.2607,2.2071,0.0
1947-11-15,28,4.4714,-0.3571,2.0786,0.0821,0.0
1947-11-16,26,3.8154,-1.4,1.2231,3.4077,0.0
1947-11-17,28,4.5143,-0.0036,2.275,6.3357,0.0
1947-11-18,28,4.8607,1.4929,3.2,1.2571,0.0
1947-11-19,28,3.3429,0.125,1.7536,1.8893,0.0
1947-11-20,28,2.8929,-1.5893,0.6679,0.0643,0.0
1947-11-21,28,1.4429,-3.9321,-1.2643,0.5571,0.0
1947-11-22,28,3.8929,-6.3821,-1.2571,0.7393,0.0
1947-11-23,26,6.7885,-2.7462,2.0269,5.4538,0.0
1947-11-24,28,7.6536,-2.3571,2.6607,15.2571,0.0
1947-11-25,28,7.4643,-0.8286,3.3393,4.9429,0.0
1947-11-26,28,2.9179,-4.9857,-1.0321,1.5929,0.0
1947-11-27,28,0.2607,-5.7214,-2.7464,0.7893,0.0
1947-11-28,28,2.2464,-12.2036,-5.0036,2.2464,0.0
1947-11-29,28,0.375,-8.6357,-4.1429,0.3929,0.0
1947-11-30,26,-1.2,-12.35,-6.7962,0.0731,0.0
1947-12-01,27,-0.1444,-13.4852,-6.837,0.0,0.0
1947-12-02,27,2.5,-7.3852,-2.4593,0.037,0.0
1947-12-03,27,4.0926,-7.1185,-1.5222,4.0852,0.0
1947-12-04,27,-1.2444,-8.763,-5.0185,0.1519,0.0
1947-12-05,27,-5.4333,-13.2926,-9.3926,0.0481,0.0
1947-12-06,27,-5.2222,-11.7741,-8.5185,0.0481,0.0
1947-12-07,25,-2.428,-10.488,-6.492,0.0,0.0
1947-12-08,28,-2.3821,-10.5357,-6.4857,4.6643,0.0
1947-12-09,28,-0.5786,-7.5786,-4.1071,1.4393,0.0
1947-12-10,27,0.0667,-7.2852,-3.6296,0.0926,0.0
1947-12-11,27,-1.5593,-10.5556,-6.0778,0.0,0.0
1947-12-12,27,-2.5481,-9.9407,-6.263,0.0481,0.0
1947-12-13,27,-5.2407,-12.8407,-9.0667,0.0,0.0
1947-12-14,24,-7.9708,-16.3667,-12.1917,0.0,0.0
1947-12-15,26,-0.6615,-17.9077,-9.3115,1.3154,0.0
1947-12-16,27,5.7148,-11.8481,-3.0815,15.5889,0.0
1947-12-17,28,-0.1964,-6.7857,-3.5036,0.5607,0.0
1947-12-18,28,-3.1321,-12.1179,-7.6536,2.35,0.0
1947-12-19,27,-7.5889,-14.3222,-10.9778,0.0,0.0
1947-12-20,27,-5.8185,-14.8926,-10.3815,0.0,0.0
1947-12-21,26,-5.7,-14.8885,-10.3115,3.2154,0.0
1947-12-22,27,-5.0852,-13.2222,-9.1815,0.6741,0.0
1947-12-23,27,-6.0667,-18.1333,-12.1185,1.5704,0.0
1947-12-24,28,-3.8286,-14.7214,-9.3,7.0429,0.0
1947-12-25,26,-4.5769,-14.2115,-9.4231,0.0,0.0
1947-12-26,27,-5.2222,-21.2148,-13.2481,1.2481,0.0
1947-12-27,27,-2.5,-13.1852,-7.8704,6.3556,0.0
1947-12-28,27,-2.4889,-7.7185,-5.1259,5.1593,0.0
1947-12-29,28,-5.7821,-10.975,-8.4,2.5536,0.0
1947-12-30,27,-7.7926,-13.7815,-10.8111,0.0481,0.0
1947-12-31,25,-6.184,-13.244,-9.744,0.02,0.0
1948-01-01,27,-4.9185,-12.4519,-8.7185,0.0,0.0
1948-01-02,27,-0.2704,-11.1889,-5.7593,2.3889,0.0
1948-01-03,27,0.5704,-4.6778,-2.0852,1.3222,0.0
1948-01-04,25,-2.692,-6.04,-4.388,0.052,0.0
1948-01-05,27,-4.1741,-7.3148,-5.7704,0.1407,0.0
1948-01-06,27,-4.3963,-7.9667,-6.2037,0.1926,0.0
1948-01-07,27,-2.2037,-7.6037,-4.9296,0.5481,0.0
1948-01-08,27,-0.9963,-5.8778,-3.463,0.1148,0.0
1948-01-09,27,-0.9444,-8.4407,-4.7111,10.3296,0.0
1948-01-10,27,-3.9556,-10.637,-7.3222,2.2259,0.0
1948-01-11,25,-10.976,-20.584,-15.808,0.0,0.0
1948-01-12,27,-0.9222,-22.737,-11.8519,3.1185,0.0
1948-01-13,27,1.563,-8.137,-3.2926,6.9704,0.0
1948-01-14,27,-3.8704,-8.9519,-6.4333,3.3667,0.0
1948-01-15,27,-12.5111,-21.4963,-17.0259,0.0111,0.0
1948-01-16,27,-4.9185,-27.5963,-16.2852,5.4852,0.0
1948-01-17,27,-1.437,-12.3222,-6.9074,9.7296,0.0
1948-01-18,25,-4.496,-10.884,-7.716,17.888,0.0
1948-01-19,28,-10.1893,-23.0357,-16.625,1.9143,0.0
1948-01-20,27,-6.4889,-23.2556,-14.8963,0.1778,0.0
1948-01-21,27,-2.1556,-22.2741,-12.237,11.3889,0.0
1948-01-22,27,-0.5778,-10.6185,-5.6111,0.7259,0.0
1948-01-23,27,-7.5296,-15.6778,-11.6296,0.0556,0.0
1948-01-24,27,-14.7556,-25.6481,-20.2259,2.3741,0.0
1948-01-25,25,-13.024,-23.488,-18.284,1.32,0.0
1948-01-26,27,-10.8704,-25.4963,-18.2111,0.0,0.0
1948-01-27,27,-9.1222,-24.6889,-16.9296,0.0,0.0
1948-01-28,27,-12.6593,-22.5667,-17.6333,0.0593,0.0
1948-01-29,27,-8.3926,-25.4778,-16.963,0.7185,0.0
1948-01-30,27,-13.6037,-24.2667,-18.9593,0.9111,0.0
1948-01-31,26,-9.1192,-21.6346,-15.4077,0.0,0.0
1948-02-01,25,-7.704,-25.836,-16.792,0.0,0.0
1948-02-02,26,-3.2038,-23.8654,-13.5538,0.1308,0.0
1948-02-03,27,-12.0556,-22.9222,-17.5148,0.0,0.0
1948-02-04,27,-14.7444,-31.7889,-23.2889,0.0,0.0
1948-02-05,27,-11.137,-32.0148,-21.6074,0.0,0.0
1948-02-06,27,-8.1704,-25.7963,-17.0074,0.0,0.0
1948-02-07,27,-4.7333,-23.8333,-14.3074,1.6481,0.0
1948-02-08,24,-5.1667,-18.1917,-11.7042,7.1542,0.0
1948-02-09,27,-16.8259,-26.663,-21.7704,0.0,0.0
1948-02-10,27,-13.8593,-33.8667,-23.8926,0.0,0.0
1948-02-11,27,-5.6222,-30.3185,-17.9963,2.7296,0.0
1948-02-12,27,-2.5407,-14.7148,-8.6519,0.7,0.0
1948-02-13,27,0.9333,-22.0778,-10.5963,6.8259,0.0
1948-02-14,27,6.863,-11.1889,-2.1704,10.6,0.0
1948-02-15,25,-13.336,-21.22,-17.308,0.54,0.0
1948-02-16,27,-1.2185,-23.3519,-12.3111,0.4148,0.0
1948-02-17,27,4.3074,-11.3519,-3.5407,0.6148,0.0
1948-02-18,26,-0.3538,-10.4154,-5.4077,2.3385,0.0
1948-02-19,28,2.6393,-20.3821,-8.9,3.0286,0.0
1948-02-20,27,4.3926,-11.9963,-3.8111,0.9741,0.0
1948-02-21,27,-6.3037,-17.7074,-12.037,0.0,0.0
1948-02-22,26,-9.6615,-20.7308,-15.2077,0.0,0.0
1948-02-23,27,-8.8259,-21.4667,-15.1704,0.0,0.0
1948-02-24,27,-2.9222,-21.6222,-12.3,0.9444,0.0
1948-02-25,28,-0.0786,-13.2357,-6.6786,5.8786,0.0
1948-02-26,27,-1.7556,-10.337,-6.0704,0.2815,0.0
1948-02-27,27,-2.2481,-15.6852,-8.9926,0.0,0.0
1948-02-28,27,-7.3593,-19.6259,-13.5074,0.0,0.0
1948-02-29,25,-6.824,-18.076,-12.468,0.0,0.0
1948-03-01,26,-5.3231,-22.7346,-14.0538,0.0,0.0
1948-03-02,26,-1.1346,-21.9885,-11.5885,4.2692,0.0
1948-03-03,26,-3.5615,-13.2038,-8.4115,3.1577,0.0
1948-03-04,26,-4.3308,-20.9231,-12.65,0.8308,0.0
1948-03-05,26,-13.5538,-24.2962,-18.9462,0.0962,0.0
1948-03-06,26,-2.9269,-24.6885,-13.8346,0.0769,0.0
1948-03-07,24,-1.2958,-13.75,-7.5583,4.2042,0.0
1948-03-08,26,-8.4731,-14.3654,-11.4423,6.0192,0.0
1948-03-09,26,-1.0,-22.5885,-11.8231,1.0923,0.0
1948-03-10,26,3.2308,-9.9962,-3.4038,3.2462,0.0
1948-03-11,26,-2.5192,-9.1077,-5.8423,2.8154,0.0
1948-03-12,26,-5.0,-18.0115,-11.5231,0.2923,0.0
1948-03-13,26,-4.9769,-23.3269,-14.1654,0.0192,0.0
1948-03-14,24,-1.025,-23.7333,-12.4,0.0125,0.0
1948-03-15,27,4.5889,-8.2667,-1.8481,2.2519,0.0
1948-03-16,27,6.463,0.2704,3.3852,5.4296,0.0
1948-03-17,26,4.6038,-2.1962,1.2077,0.1192,0.0
1948-03-18,26,1.7731,-9.0769,-3.6731,0.0,0.0
1948-03-19,27,5.1556,-7.9889,-1.4074,7.8296,0.0
1948-03-20,27,9.9889,-1.1741,4.4259,2.1444,0.0
1948-03-21,24,9.2125,-0.55,4.3625,2.0708,0.0
1948-03-22,26,3.0231,-3.95,-0.4577,6.8731,0.0
1948-03-23,26,3.9692,-10.4808,-3.2692,0.1962,0.0
1948-03-24,26,7.1346,-5.6962,0.7308,0.1231,0.0
1948-03-25,26,-0.8731,-9.8115,-5.3654,0.0,0.0
1948-03-26,27,1.9148,-10.1889,-4.1741,8.9926,0.0
1948-03-27,27,2.0852,-4.2852,-1.1074,13.637,0.0
1948-03-28,24,-2.6583,-7.6833,-5.1958,3.9333,0.0
1948-03-29,26,0.1077,-10.1231,-5.0346,0.1,0.0
1948-03-30,27,3.3444,-9.7889,-3.237,0.8111,0.0
1948-03-31,25,7.376,-3.016,2.188,0.0,0.0
1948-04-01,27,9.1963,-0.0593,4.5926,12.1333,0.0
1948-04-02,27,9.0185,3.6519,6.3593,8.3481,0.0
1948-04-03,27,1.6593,-3.6148,-0.9852,0.763,0.0
1948-04-04,25,3.512,-7.216,-1.868,0.012,0.0
1948-04-05,27,7.9185,-4.4704,1.7481,0.3593,0.0
1948-04-06,27,9.5481,-0.7963,4.4037,2.063,0.0
1948-04-07,27,9.0593,-3.1704,2.963,0.0,0.0
1948-04-08,27,8.5111,-2.6444,2.9519,2.1815,0.0
1948-04-09,27,8.4074,0.7926,4.6185,1.1259,0.0
1948-04-10,27,3.2074,-4.3704,-0.5852,0.4815,0.0
1948-04-11,25,4.976,-5.832,-0.424,4.464,0.0
1948-04-12,27,7.1778,-2.0889,2.5704,1.4519,0.0
1948-04-13,27,9.3963,-0.2963,4.5704,0.0,0.0
1948-04-14,27,9.263,-3.9815,2.6593,8.4963,0.0
1948-04-15,27,3.7704,-1.2407,1.2852,2.3074,0.0
1948-04-16,27,8.6815,-2.5926,3.0704,0.9889,0.0
1948-04-17,27,3.0519,-2.9,0.0667,1.5185,0.0
1948-04-18,25,7.776,-5.832,0.988,0.1,0.0
1948-04-19,27,8.9037,-2.0963,3.4185,0.1444,0.0
1948-04-20,27,6.3,0.8111,3.5741,11.9889,0.0
1948-04-21,27,8.2037,-0.2481,4.0,2.4704,0.0
1948-04-22,27,10.163,-5.1704,2.5148,0.0,0.0
1948-04-23,27,9.6296,-1.5815,4.0481,0.3222,0.0
1948-04-24,27,10.5333,-2.4481,4.063,1.3852,0.0
1948-04-25,25,7.716,-2.448,2.656,0.0,0.0
1948-04-26,26,7.0308,-5.7962,0.6269,0.8,0.0
1948-04-27,26,5.9308,-0.8308,2.5654,1.1538,0.0
1948-04-28,26,6.9462,-1.3846,2.8,1.4885,0.0
1948-04-29,26,9.2769,-0.8538,4.2346,2.2769,0.0
1948-04-30,25,10.964,0.2,5.6,2.4,0.0
1948-05-01,27,7.9037,0.3815,4.1778,4.4926,0.0
1948-05-02,24,9.8,0.3042,5.075,1.7583,0.0
1948-05-03,26,11.1308,0.0692,5.6231,0.0,0.0
1948-05-04,27,15.8222,-2.1852,6.8407,0.0,0.0
1948-05-05,27,16.7037,-1.4963,7.6259,0.0,0.0
1948-05-06,27,17.0852,-0.1778,8.4815,0.0,0.45
1948-05-07,27,15.2593,1.0296,8.1704,3.8593,0.14
1948-05-08,27,14.4333,5.7889,10.137,6.5926,2.11
1948-05-09,25,11.74,3.604,7.7,2.46,0.0
1948-05-10,27,13.6444,1.837,7.763,0.4407,0.0
1948-05-11,27,17.9185,1.7074,9.8333,1.0185,1.81
1948-05-12,27,15.5148,5.1074,10.3333,2.1741,2.31
1948-05-13,28,15.8679,0.8857,8.4071,0.0,0.38
1948-05-14,28,13.5429,0.6143,7.1036,5.5714,0.0
1948-05-15,28,9.2214,2.0321,5.65,8.8,0.0
1948-05-16,25,13.872,-0.328,6.796,5.516,0.0
1948-05-17,28,10.2429,3.4714,6.8857,19.95,0.0
1948-05-18,28,12.5036,4.9571,8.75,17.9429,0.73
1948-05-19,28,9.1857,4.1393,6.6929,5.5714,0.0
1948-05-20,28,11.9286,2.6571,7.3214,0.3214,0.0
1948-05-21,28,14.6214,1.7,8.1786,1.0286,0.16
1948-05-22,28,12.7679,4.7143,8.7643,25.0929,0.74
1948-05-23,27,17.2741,5.8704,11.5926,1.563,3.57
1948-05-24,28,18.7179,5.4357,12.1036,0.3929,4.08
1948-05-25,28,16.7679,6.6893,11.7464,0.9393,3.73
1948-05-26,28,20.8929,8.0357,14.5,0.0714,6.46
1948-05-27,28,24.5786,9.7179,17.1714,0.0893,9.15
1948-05-28,28,24.45,10.6536,17.575,0.1107,9.55
1948-05-29,28,23.2321,12.9321,18.1071,2.5143,10.08
1948-05-30,26,18.8808,10.1769,14.5538,3.0,6.53
1948-05-31,28,18.6571,9.675,14.1857,0.3536,6.17
1948-06-01,28,23.85,7.6,15.7464,0.1179,7.73
1948-06-02,28,24.025,8.1286,16.0964,0.0,8.08
1948-06-03,28,25.4357,6.325,15.9,0.0,7.88
1948-06-04,28,25.6857,8.4071,17.0679,1.4321,9.05
1948-06-05,27,15.2407,9.1111,12.2,8.763,4.18
1948-06-06,27,14.9407,5.4111,10.1963,0.0,2.18
1948-06-07,27,22.4222,3.6815,13.0778,0.9889,5.05
1948-06-08,28,16.2643,7.6964,12.0071,5.2357,3.98
1948-06-09,28,9.8929,5.7893,7.8607,23.5179,0.0
1948-06-10,28,10.95,5.0857,8.0464,3.1929,0.02
1948-06-11,28,11.7857,5.2,8.5214,0.425,0.49
1948-06-12,28,16.2214,5.3857,10.8321,0.0929,2.8
1948-06-13,27,18.2148,4.8407,11.5519,1.8111,3.53
1948-06-14,28,19.3607,7.9679,13.6964,0.0929,5.66
1948-06-15,28,16.0929,6.725,11.4357,9.7571,3.41
1948-06-16,27,20.3704,7.2852,13.8519,0.0,5.83
1948-06-17,28,21.3286,5.5429,13.4643,1.4286,5.44
1948-06-18,28,21.1786,5.9,13.5643,0.0357,5.54
1948-06-19,28,17.5464,6.6107,12.0964,4.7214,4.08
1948-06-20,27,22.1852,5.9704,14.1037,0.0,6.08
1948-06-21,27,21.6222,7.6889,14.6852,1.7667,6.66
1948-06-22,28,20.8679,5.2036,13.0643,0.0714,5.04
1948-06-23,28,24.2607,5.575,14.95,0.2107,6.92
1948-06-24,28,18.1607,10.8786,14.55,6.2179,6.52
1948-06-25,28,24.7643,11.225,18.0179,3.7143,9.99
1948-06-26,28,24.1857,7.1071,15.6679,0.0,7.65
1948-06-27,27,24.6556,8.4481,16.5704,0.0296,8.55
1948-06-28,26,19.5308,11.6462,15.6231,0.6538,7.59
1948-06-29,28,23.2607,13.525,18.4036,0.7179,10.39
1948-06-30,28,27.5214,14.3357,20.9464,2.5643,12.93
1948-07-01,29,25.0862,14.9276,20.0345,4.5276,12.01
1948-07-02,29,24.3448,13.9448,19.1724,0.7621,11.14
1948-07-03,29,23.0966,9.1,16.1172,2.8069,8.1
1948-07-04,27,23.1889,8.4556,15.8407,0.3111,7.82
1948-07-05,29,22.2414,8.369,15.331,0.3345,7.31
1948-07-06,29,15.7828,10.3862,13.1034,6.6828,5.08
1948-07-07,29,21.8241,7.8724,14.8759,0.631,6.85
1948-07-08,29,24.3517,6.0655,15.231,0.4034,7.21
1948-07-09,29,28.0138,7.5793,17.8276,0.0,9.8
1948-07-10,29,26.1103,12.0103,19.0897,0.3414,11.06
1948-07-11,28,30.3643,15.1857,22.8,4.6464,14.77
1948-07-12,29,28.3966,14.5828,21.5172,1.5379,13.49
1948-07-13,29,24.0862,14.5103,19.3207,2.7379,11.3
1948-07-14,29,24.5069,12.0621,18.3138,0.2103,10.28
1948-07-15,29,26.0621,9.1,17.6103,0.0,9.58
1948-07-16,29,28.4069,10.969,19.7241,0.0103,11.69
1948-07-17,29,27.0517,12.9759,20.0414,2.3483,12.01
1948-07-18,27,24.6037,14.0704,19.3667,7.5778,11.34
1948-07-19,29,25.2138,14.1966,19.731,2.8552,11.71
1948-07-20,29,26.1828,12.6172,19.4241,2.069,11.4
1948-07-21,29,27.1966,12.3,19.7828,9.8345,11.75
1948-07-22,29,25.8966,12.0862,19.0138,1.0586,10.99
1948-07-23,29,24.4414,11.5483,18.0207,20.1414,9.99
1948-07-24,29,19.5759,13.331,16.4793,11.1276,8.45
1948-07-25,27,22.6,11.8407,17.2556,2.0519,9.22
1948-07-26,29,25.9897,13.1379,19.5931,2.2931,11.56
1948-07-27,29,24.731,14.2379,19.5034,0.6414,11.48
1948-07-28,29,22.3552,14.5448,18.4862,6.6724,10.45
1948-07-29,28,26.0786,14.2036,20.1714,0.5571,12.14
1948-07-30,28,28.2821,14.0429,21.175,3.925,13.16
1948-07-31,28,27.0036,14.5071,20.7786,1.2179,12.76
1948-08-01,26,27.4231,13.5154,20.4885,0.1,12.47
1948-08-02,28,26.1893,13.725,19.9821,0.0,11.96
1948-08-03,28,25.4036,12.8893,19.175,0.0,11.15
1948-08-04,28,25.6821,11.5929,18.6679,0.0,10.64
1948-08-05,29,25.0655,11.3276,18.231,0.0103,10.2
1948-08-06,29,19.7103,12.669,16.2138,5.2414,8.19
1948-08-07,29,21.4448,12.2379,16.8759,0.4655,8.84
1948-08-08,27,22.0407,8.3889,15.237,0.3778,7.21
1948-08-09,29,22.5759,10.2069,16.4138,2.1448,8.39
1948-08-10,29,23.5966,8.4586,16.0517,0.7138,8.03
1948-08-11,29,25.1172,9.0448,17.1069,0.7414,9.08
1948-08-12,29,21.4069,11.7034,16.5759,16.2793,8.56
1948-08-13,29,21.3586,14.4931,17.9483,13.7241,9.93
1948-08-14,29,22.2138,15.3552,18.8172,11.2897,10.78
1948-08-15,27,24.9259,12.5111,18.7296,2.6519,10.72
1948-08-16,29,25.1724,11.6069,18.4103,0.131,10.39
1948-08-17,29,25.3034,11.3,18.331,0.0793,10.3
1948-08-18,29,23.0448,11.6655,17.3793,0.0552,9.36
1948-08-19,29,24.069,10.1759,17.1517,0.0759,9.12
1948-08-20,29,24.0414,11.5448,17.8172,0.0724,9.79
1948-08-21,29,27.4655,11.8517,19.6828,0.0,11.66
1948-08-22,27,26.1556,10.1593,18.1852,0.0185,10.16
1948-08-23,29,25.5586,12.831,19.2172,1.3931,11.19
1948-08-24,29,28.2138,13.4414,20.8483,1.5345,12.83
1948-08-25,29,27.7103,15.7345,21.7517,0.6172,13.72
1948-08-26,29,29.3931,15.3655,22.4103,0.0172,14.38
1948-08-27,29,28.6586,11.3207,20.0138,0.2034,11.99
1948-08-28,29,27.7621,14.331,21.069,1.3793,13.05
1948-08-29,27,26.7926,14.9519,20.8926,5.2444,12.87
1948-08-30,29,19.2172,9.8172,14.5448,0.6483,6.52
1948-08-31,29,18.7241,7.8138,13.2931,2.7724,5.27
1948-09-01,28,17.4786,9.9107,13.7286,5.2821,5.69
1948-09-02,27,20.0815,6.0704,13.1074,0.1148,5.08
1948-09-03,28,22.3464,5.3786,13.8893,0.0464,5.86
1948-09-04,28,23.1393,9.7071,16.4464,0.2821,8.42
1948-09-05,27,26.9815,10.5185,18.7704,0.0,10.75
1948-09-06,29,28.9276,11.6897,20.331,0.0,12.31
1948-09-07,29,28.7759,11.6483,20.2483,0.0,12.21
1948-09-08,29,25.8034,11.5172,18.6828,2.3414,10.66
1948-09-09,29,25.2931,16.0379,20.6862,0.5931,12.67
1948-09-10,28,22.3357,15.3357,18.8607,0.2464,10.84
1948-09-11,29,21.3,11.5414,16.4483,0.2069,8.42
1948-09-12,26,20.4808,9.6769,15.1,0.8346,7.08
1948-09-13,29,24.8138,9.3621,17.1138,3.6379,9.09
1948-09-14,29,20.269,9.2241,14.7759,0.0,6.75
1948-09-15,29,16.3276,3.6138,9.9897,0.1517,1.97
1948-09-16,29,15.5621,1.8966,8.7552,0.2483,0.73
1948-09-17,29,15.3552,-0.4345,7.4862,6.9448,0.0
1948-09-18,29,15.0207,5.6379,10.3552,8.3241,2.33
1948-09-19,27,17.7481,6.6074,12.2074,1.9593,4.18
1948-09-20,29,17.5828,3.7586,10.6931,12.4069,2.67
1948-09-21,29,14.7276,7.5828,11.1862,5.3414,3.16
1948-09-22,29,13.5138,6.8379,10.2,1.4483,2.18
1948-09-23,28,13.975,5.4393,9.7357,0.1107,1.71
1948-09-24,28,13.7679,3.6857,8.7536,0.0357,0.73
1948-09-25,28,17.3714,2.6357,10.0321,0.0,2.0
1948-09-26,26,20.4269,1.8231,11.15,0.0,3.13
1948-09-27,28,22.0036,4.8179,13.4429,0.0,5.41
1948-09-28,28,20.9357,6.2714,13.6286,0.0,5.6
1948-09-29,27,16.6296,2.7778,9.7296,0.0,1.7
1948-09-30,27,21.8519,2.7259,12.3074,0.0111,4.29
1948-10-01,26,20.4269,4.9269,12.7038,6.7615,4.68
1948-10-02,26,14.2231,8.8038,11.5346,3.6462,3.51
1948-10-03,24,11.3708,6.4208,8.925,1.4333,0.9
1948-10-04,26,12.5038,0.0962,6.3269,0.1385,0.0
1948-10-05,26,18.9846,-0.3692,9.3423,0.0,1.31
1948-10-06,26,20.4654,1.1731,10.85,0.0,2.82
1948-10-07,26,20.2308,2.7962,11.5462,0.0115,3.51
1948-10-08,26,18.8192,3.4654,11.1654,2.1308,3.14
1948-10-09,26,15.2808,6.5577,10.9385,18.0231,2.92
1948-10-10,24,15.525,6.0625,10.8167,1.5875,2.79
1948-10-11,25,16.116,4.496,10.324,2.56,2.31
